pc,delta_id,raw_delta
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,750,-384
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1129,824413056
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1299,2227766656
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,728,-192320
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,220,-2227574336
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,830,40968384
2833065393,679,-40968384
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1276,2196017344
2833065393,526,-307208000
2833065393,345,-1905691456
2833065393,1285,2212896384
2833065393,756,768
2833065393,749,-576
2833065393,767,2880
2833065393,714,-3817856
2833065393,1105,689755520
2833065393,97,-2807943616
2833065393,738,-2688
2833065393,767,2880
2833065393,355,-1034467392
2833065393,1110,734656000
2833065393,752,0
2833065393,1240,2114609152
2833065393,347,-1847840960
2833065393,1262,2154924736
2833065393,752,0
2833065393,752,0
2833065393,742,-1920
2833065393,752,0
2833065393,754,384
2833065393,1142,892588224
2833065393,754,384
2833065393,767,2880
2833065393,754,384
2833065393,767,2880
2833065393,759,1344
2833065393,273,-2132086976
2833065393,758,1152
2833065393,750,-384
2833065393,762,1920
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,750,-384
2833065393,740,-2304
2833065393,747,-960
2833065393,1382,2453714048
2833065393,747,-960
2833065393,758,1152
2833065393,754,384
2833065393,753,192
2833065393,813,28054336
2833065393,733,-3456
2833065393,752,0
2833065393,367,-916172416
2833065393,1142,892588224
2833065393,367,-916172416
2833065393,752,0
2833065393,748,-768
2833065393,244,-2195893120
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1171,1888809344
2833065393,346,-1888809344
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,830,40968384
2833065393,679,-40968384
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,830,40968384
2833065393,1169,1847840960
2833065393,346,-1888809344
2833065393,1171,1888809344
2833065393,346,-1888809344
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,749,-576
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,269,-2145137408
2833065393,752,0
2833065393,745,-1344
2833065393,752,0
2833065393,757,960
2833065393,747,-960
2833065393,759,1344
2833065393,738,-2688
2833065393,772,3648
2833065393,747,-960
2833065393,749,-576
2833065393,752,0
2833065393,751,-192
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,375,-881417408
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,375,-881417408
2833065393,755,576
2833065393,1003,384903616
2833065393,499,-384903616
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1003,384903616
2833065393,752,0
2833065393,499,-384903616
2833065393,1003,384903616
2833065393,499,-384903616
2833065393,752,0
2833065393,1003,384903616
2833065393,499,-384903616
2833065393,752,0
2833065393,1007,387107456
2833065393,752,0
2833065393,1007,387107456
2833065393,738,-2688
2833065393,764,2304
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1404,2609244480
2833065393,746,-1152
2833065393,771,3456
2833065393,752,0
2833065393,761,1728
2833065393,741,-2112
2833065393,749,-576
2833065393,752,0
2833065393,763,2112
2833065393,755,576
2833065393,752,0
2833065393,748,-768
2833065393,752,0
2833065393,756,768
2833065393,734,-3264
2833065393,736,-3072
2833065393,768,3072
2833065393,750,-384
2833065393,750,-384
2833065393,756,768
2833065393,748,-768
2833065393,752,0
2833065393,1404,2609244480
2833065393,764,2304
2833065393,733,-3456
2833065393,752,0
2833065393,738,-2688
2833065393,752,0
2833065393,733,-3456
2833065393,752,0
2833065393,1272,2193956480
2833065393,752,0
2833065393,737,-2880
2833065393,767,2880
2833065393,749,-576
2833065393,755,576
2833065393,752,0
2833065393,722,-570112
2833065393,752,0
2833065393,722,-570112
2833065393,742,-1920
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,754,384
2833065393,754,384
2833065393,752,0
2833065393,752,0
2833065393,744,-1536
2833065393,752,0
2833065393,742,-1920
2833065393,770,3264
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,751,-192
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1196,1972889536
2833065393,752,0
2833065393,754,384
2833065393,752,0
2833065393,770,3264
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1196,1972889536
2833065393,752,0
2833065393,762,1920
2833065393,320,-1972894528
2833065393,1197,1972894528
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,320,-1972894528
2833065393,752,0
2833065393,1197,1972894528
2833065393,320,-1972894528
2833065393,1197,1972894528
2833065393,752,0
2833065393,320,-1972894528
2833065393,1197,1972894528
2833065393,749,-576
2833065393,474,-461205312
2833065393,752,0
2833065393,766,2688
2833065393,979,304184384
2833065393,761,1728
2833065393,752,0
2833065393,757,960
2833065393,738,-2688
2833065393,752,0
2833065393,748,-768
2833065393,752,0
2833065393,320,-1972894528
2833065393,752,0
2833065393,749,-576
2833065393,245,-2193955904
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,534,-297543616
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,741,-2112
2833065393,751,-192
2833065393,752,0
2833065393,754,384
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,534,-297543616
2833065393,761,1728
2833065393,743,-1728
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,761,1728
2833065393,752,0
2833065393,743,-1728
2833065393,761,1728
2833065393,743,-1728
2833065393,752,0
2833065393,752,0
2833065393,761,1728
2833065393,743,-1728
2833065393,753,192
2833065393,99,-2799230784
2833065393,766,2688
2833065393,1178,1917898752
2833065393,342,-1917897024
2833065393,757,960
2833065393,823,36231104
2833065393,752,0
2833065393,772,3648
2833065393,747,-960
2833065393,764,2304
2833065393,742,-1920
2833065393,749,-576
2833065393,760,1536
2833065393,750,-384
2833065393,751,-192
2833065393,772,3648
2833065393,753,192
2833065393,751,-192
2833065393,752,0
2833065393,474,-461205312
2833065393,979,304184384
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,755,576
2833065393,748,-768
2833065393,742,-1920
2833065393,753,192
2833065393,752,0
2833065393,823,36231104
2833065393,1178,1917898752
2833065393,99,-2799230784
2833065393,761,1728
2833065393,743,-1728
2833065393,1178,1917898752
2833065393,342,-1917897024
2833065393,341,-1917898752
2833065393,1178,1917898752
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,341,-1917898752
2833065393,1178,1917898752
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,755,576
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,703,-16882112
2833065393,805,16882112
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,649,-81889536
2833065393,850,81889536
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1450,2868538048
2833065393,79,-2868538048
2833065393,752,0
2833065393,1187,1943995584
2833065393,752,0
2833065393,952,252018880
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,243,-2196014464
2833065393,752,0
2833065393,1171,1888809344
2833065393,346,-1888809344
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1189,1943999424
2833065393,752,0
2833065393,749,-576
2833065393,752,0
2833065393,951,252016192
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,242,-2196015040
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1230,2075636480
2833065393,752,0
2833065393,288,-2075636480
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1276,2196017344
2833065393,752,0
2833065393,752,0
2833065393,241,-2196017344
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1269,2192199488
2833065393,752,0
2833065393,248,-2192199488
2833065393,830,40968384
2833065393,679,-40968384
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,842,74011392
2833065393,658,-74011392
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1453,2881955008
2833065393,77,-2881955008
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,843,74011584
2833065393,657,-74011584
2833065393,752,0
2833065393,843,74011584
2833065393,657,-74011584
2833065393,843,74011584
2833065393,752,0
2833065393,752,0
2833065393,657,-74011584
2833065393,843,74011584
2833065393,657,-74011584
2833065393,842,74011392
2833065393,753,192
2833065393,657,-74011584
2833065393,752,0
2833065393,843,74011584
2833065393,657,-74011584
2833065393,752,0
2833065393,843,74011584
2833065393,752,0
2833065393,752,0
2833065393,657,-74011584
2833065393,752,0
2833065393,752,0
2833065393,1453,2881955008
2833065393,77,-2881955008
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,841,74008704
2833065393,752,0
2833065393,659,-74008704
2833065393,752,0
2833065393,841,74008704
2833065393,659,-74008704
2833065393,752,0
2833065393,752,0
2833065393,841,74008704
2833065393,659,-74008704
2833065393,842,74011392
2833065393,738,-2688
2833065393,659,-74008704
2833065393,842,74011392
2833065393,658,-74011392
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1459,2884231936
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,77,-2881955008
2833065393,1450,2868538048
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,79,-2868538048
2833065393,752,0
2833065393,842,74011392
2833065393,658,-74011392
2833065393,752,0
2833065393,752,0
2833065393,842,74011392
2833065393,658,-74011392
2833065393,843,74011584
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,657,-74011584
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1458,2884230976
2833065393,752,0
2833065393,72,-2884230976
2833065393,752,0
2833065393,752,0
2833065393,842,74011392
2833065393,658,-74011392
2833065393,752,0
2833065393,752,0
2833065393,842,74011392
2833065393,658,-74011392
2833065393,842,74011392
2833065393,658,-74011392
2833065393,752,0
2833065393,842,74011392
2833065393,658,-74011392
2833065393,842,74011392
2833065393,658,-74011392
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,830,40968384
2833065393,679,-40968384
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1276,2196017344
2833065393,752,0
2833065393,1250,2145137024
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,270,-2145137024
2833065393,752,0
2833065393,1250,2145137024
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,270,-2145137024
2833065393,752,0
2833065393,1250,2145137024
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,270,-2145137024
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,1250,2145137024
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
2833065393,752,0
